,6a. Construction work has commenced,6b. Construction is completed,6c. Beneficial uses of water has commenced,6d. Project will be completed within the time period specified in the permit,6e. Explanation of work remaining to be done,6f. Estimated date of completion,Beneficial uses of water has commenced,Construction is completed,Construction work has commenced,Estimated date of completion,Explanation of work remaining to be done,Project Status,Project will be completed within the time period specified in the permit,ApplID,Report_ID
10867,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2015.",12/31/2024,,,,,,Not Complete,,A030326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293801
10868,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place. Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future. As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit. Petition for extension of time filed on December 24, 2015.",12/31/2024,,,,,,Not Complete,,A030326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340431
10869,,,,,,,,,,,,Not Complete,,A030326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37540
10870,,,,,,,Yes,Yes,Yes,12/31/2014,Full Application of water to beneficial use when sufficent water is flowing in creek.,Not Complete,Yes,A030326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50436
10871,Yes,Yes,Yes,Yes,Full application of water to beneficial use when sufficent water is flowing in creek,12/31/2014,,,,,,Not Complete,,A030326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85080
10872,Yes,Yes,Yes,Yes,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2014,,,,,,Not Complete,,A030327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113026
10873,Yes,Yes,Yes,No,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157528
10874,Yes,Yes,Yes,No,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207536
10875,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2014.",12/31/2024,,,,,,Not Complete,,A030327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236323
10876,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2015.",12/31/2024,,,,,,Not Complete,,A030327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=294185
10877,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place. Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future. As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit. Petition for extension of time filed on December 24, 2015.",12/21/2024,,,,,,Not Complete,,A030327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340339
10878,,,,,,,,,,,,Not Complete,,A030327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37542
10879,,,,,,,Yes,Yes,Yes,12/31/2014,Full application of water to beneficial use when sufficient water is flowing in creek.,Not Complete,Yes,A030327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49925
10880,Yes,Yes,Yes,Yes,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2014,,,,,,Not Complete,,A030327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85817
10881,Yes,No,No,Yes,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2014,,,,,,Not Complete,,A030328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112688
10882,Yes,No,No,No,Construction of Conveyance facilities; full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157145
10883,Yes,No,No,No,Construction of Conveyance facilities; full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208261
10884,Yes,Yes,No,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2014.",12/31/2024,,,,,,Not Complete,,A030328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236324
10885,Yes,Yes,No,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2015.",12/31/2024,,,,,,Not Complete,,A030328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293802
10886,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place. Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future. As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit. Petition for extension of time filed on December 24, 2015.",12/31/2024,,,,,,Not Complete,,A030328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341043
10887,,,,,,,,,,,,Not Complete,,A030328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37536
10888,,,,,,,No,No,Yes,12/31/2014,Construction of conveyance facilities; full application of water to beneficial use when sufficient water is flowing in creek,Not Complete,Yes,A030328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49258
10889,Yes,No,No,Yes,Construction of conveyance facilities; full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2014,,,,,,Not Complete,,A030328,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85481
10890,Yes,Yes,Yes,Yes,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2014,,,,,,Not Complete,,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113027
10891,Yes,Yes,Yes,No,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156404
10892,Yes,Yes,Yes,No,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207902
10893,Yes,Yes,Yes,No,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=234877
10894,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2014.",12/31/2024,,,,,,Not Complete,,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236325
10895,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place. Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future. As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit. Petition for extension of time filed on December 24, 2014.",12/31/2024,,,,,,Not Complete,,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293064
10896,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place. Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future. As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit. Petition for extension of time filed on December 24, 2015.",12/31/2024,,,,,,Not Complete,,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340985
10897,,,,,,,Yes,Yes,Yes,12/31/2014,Diversion and application of water to beneficial use,Not Complete,Yes,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37546
10898,,,,,,,Yes,No,Yes,12/31/2014,Construction of diversion & conveyance facilities; full application of water to beneficail use when sufficient water is flowing in creek,Not Complete,Yes,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50300
10899,Yes,No,Yes,Yes,Construction of diversion and conveyance facilities; full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2014,,,,,,Not Complete,,A030329,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85818
10900,Yes,Yes,Yes,Yes,recieve state requested funding,05/26/2015,,,,,,Not Complete,,A030332,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111912
10901,,,,,,,,,,,,Complete,,A030332,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156405
10902,,,,,,,,,,,,Complete,,A030332,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208626
10903,,,,,,,,,,,,Complete,,A030332,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236326
10904,,,,,,,,,,,,Complete,,A030332,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293065
10905,,,,,,,,,,,,Complete,,A030332,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340432
10906,,,,,,,Yes,Yes,Yes,12/31/2011,None,Not Complete,Yes,A030332,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36642
10907,,,,,,,Yes,Yes,Yes,12/31/2011,None,Not Complete,Yes,A030332,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50369
10908,Yes,Yes,Yes,Yes,None,12/31/2012,,,,,,Not Complete,,A030332,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84699
10909,Yes,No,Yes,No,Plant will be expanded in future to meet the water rights allocation.,12/31/2013,,,,,,Not Complete,,A030337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111913
10910,Yes,No,Yes,No,Plant will be expanded in future to meet the water rights allocation.,12/31/2013,,,,,,Not Complete,,A030337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=151344
10911,Yes,No,Yes,No,Complete the equipping of the newly drilled Groundwater Recovery Facility Well #2.,01/01/2018,,,,,,Not Complete,,A030337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157146
10912,Yes,No,Yes,No,Complete the equipping of the newly drilled Groundwater Recovery Facility Well #2.,01/01/2018,,,,,,Not Complete,,A030337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=179821
10913,Yes,No,Yes,No,A second well has been drilled and is being outfitted.  The second well will allow the additional flow needed to meet the permit maximum use requirement.,12/31/2017,,,,,,Not Complete,,A030337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207537
10914,Yes,No,Yes,Yes,A second well has been drilled and is being outfitted.  The second well will allow the additional flow needed to meet the permit maximum use requirement.,12/31/2017,,,,,,Not Complete,,A030337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=234124
10915,Yes,No,Yes,Yes,A second well has been drilled and is being outfitted.  The second well will allow the additional flow needed to meet the permit maximum use requirement.,12/31/2017,,,,,,Not Complete,,A030337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236327
10916,Yes,No,Yes,Yes,A second well has been drilled and is being outfitted.  The second well will allow the additional flow needed to meet the permit maximum use requirement.,12/31/2019,,,,,,Not Complete,,A030337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293803
10917,Yes,No,Yes,Yes,A second well has been drilled and is being outfitted.  The second well will allow the additional flow needed to meet the permit maximum use requirement.,12/31/2020,,,,,,Not Complete,,A030337,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340329
